Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01323","Oranges","2022","2022","7021","Annual value","USD","358.2","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01345","Peaches and nectarines","2022","2022","7021","Annual value","USD","417.8","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01342.01","Pears","2022","2022","7021","Annual value","USD","538.7","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01705","Peas, dry","2022","2022","7021","Annual value","USD","563.3","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01242","Peas, green","2022","2022","7021","Annual value","USD","495.7","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2022","2022","7021","Annual value","USD","458.5","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","267.8","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2022","2022","7021","Annual value","USD","339.1","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01353.01","Raspberries","2022","2022","7021","Annual value","USD","3059","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","492.1","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","0113","Rice","2022","2022","7021","Annual value","USD","344.5","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01354","Strawberries","2022","2022","7021","Annual value","USD","703","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01241.01","String beans","2022","2022","7021","Annual value","USD","642","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2022","2022","7021","Annual value","USD","638","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01324","Tangerines, mandarins, clementines","2022","2022","7021","Annual value","USD","352.3","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01234","Tomatoes","2022","2022","7021","Annual value","USD","367.5","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01221","Watermelons","2022","2022","7021","Annual value","USD","187.4","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","399.2","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01701","Beans, dry","2022","2022","7021","Annual value","USD","1526.2","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2022","2022","7021","Annual value","USD","341.6","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","2022","2022","7021","Annual value","USD","951.1","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2022","2022","7021","Annual value","USD","2635.3","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","331.2","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","2118.4","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","3002.3","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1846.5","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1843.4","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","2020.3","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","7021","Annual value","USD","974","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","341.6","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","942.1","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0113","Rice","2022","2022","7021","Annual value","USD","869.7","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2022","2022","7021","Annual value","USD","442.6","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01234","Tomatoes","2022","2022","7021","Annual value","USD","1179","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","861.2","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","405.9","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0118","Millet","2022","2022","7021","Annual value","USD","387.2","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","493.9","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01341","Apples","2022","2022","7021","Annual value","USD","780.1","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01312","Bananas","2022","2022","7021","Annual value","USD","567.7","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0115","Barley","2022","2022","7021","Annual value","USD","330.2","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01657","Ginger, raw","2022","2022","7021","Annual value","USD","579.5","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01252","Green garlic","2022","2022","7021","Annual value","USD","1109.7","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2022","2022","7021","Annual value","USD","2683.7","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","2022","2022","7021","Annual value","USD","746.6","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2022","2022","7021","Annual value","USD","903.2","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2022","2022","7021","Annual value","USD","727.6","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","276.8","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2022","2022","7021","Annual value","USD","622","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","21112","Meat of buffalo, fresh or chilled","2022","2022","7021","Annual value","USD","2460.1","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2022","2022","7021","Annual value","USD","2268.4","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2022","2022","7021","Annual value","USD","5319.5","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","7021","Annual value","USD","2476","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0118","Millet","2022","2022","7021","Annual value","USD","352.5","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01442","Mustard seed","2022","2022","7021","Annual value","USD","1685.3","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","7021","Annual value","USD","411.6","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01323","Oranges","2022","2022","7021","Annual value","USD","692.3","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01342.01","Pears","2022","2022","7021","Annual value","USD","310.2","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","279.6","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","02212","Raw milk of buffalo","2022","2022","7021","Annual value","USD","614.9","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","549.1","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0113","Rice","2022","2022","7021","Annual value","USD","286.8","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0141","Soya beans","2022","2022","7021","Annual value","USD","822.7","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01802","Sugar cane","2022","2022","7021","Annual value","USD","42.3","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01620","Tea leaves","2022","2022","7021","Annual value","USD","585.7","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2022","2022","7021","Annual value","USD","1094.3","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","293.5","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01341","Apples","2022","2022","7021","Annual value","USD","570.8","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01211","Asparagus","2022","2022","7021","Annual value","USD","4520.1","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","0115","Barley","2022","2022","7021","Annual value","USD","315.2","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01701","Beans, dry","2022","2022","7021","Annual value","USD","1156.8","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01212","Cabbages","2022","2022","7021","Annual value","USD","354.6","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2022","2022","7021","Annual value","USD","170.2","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01213","Cauliflowers and broccoli","2022","2022","7021","Annual value","USD","1056","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","7021","Annual value","USD","1238.8","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2022","2022","7021","Annual value","USD","932.8","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01233","Eggplants (aubergines)","2022","2022","7021","Annual value","USD","939.3","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2022","2022","7021","Annual value","USD","1795.3","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","21118.01b","Horse meat, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1130.5","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01254","Leeks and other alliaceous vegetables","2022","2022","7021","Annual value","USD","574.3","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2022","2022","7021","Annual value","USD","2140.3","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","2392","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1208.9","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1401.3","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","21114b","Meat of rabbits and hares, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","2131.3","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","3308.3","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01270","Mushrooms and truffles","2022","2022","7021","Annual value","USD","1745.8","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","7021","Annual value","USD","262.4","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01342.01","Pears","2022","2022","7021","Annual value","USD","781.3","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01448","Poppy seed","2022","2022","7021","Annual value","USD","2282","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","222.4","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2022","2022","7021","Annual value","USD","615.2","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","529","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","02292","Raw milk of goats","2022","2022","7021","Annual value","USD","756.3","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01354","Strawberries","2022","2022","7021","Annual value","USD","4509.3","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01801","Sugar beet","2022","2022","7021","Annual value","USD","68.1","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01234","Tomatoes","2022","2022","7021","Annual value","USD","1006.6","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","01191","Triticale","2022","2022","7021","Annual value","USD","316.5","A","Official figure"
"PP","Producer Prices","528","Netherlands (Kingdom of the)","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","326.1","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","01312","Bananas","2022","2022","7021","Annual value","USD","4014.8","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2022","2022","7021","Annual value","USD","925.3","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","01460","Coconuts, in shell","2022","2022","7021","Annual value","USD","1077.3","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","01313.02","Cooking bananas","2022","2022","7021","Annual value","USD","5111","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","01233","Eggplants (aubergines)","2022","2022","7021","Annual value","USD","3453.6","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2022","2022","7021","Annual value","USD","5038.6","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2022","2022","7021","Annual value","USD","4472.8","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","630.1","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2022","2022","7021","Annual value","USD","2966.7","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","5890.9","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","7319.3","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","5202.7","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","5114.9","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","7701.1","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","02910","Natural honey","2022","2022","7021","Annual value","USD","12934.6","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","01323","Oranges","2022","2022","7021","Annual value","USD","2997.8","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","01359.90","Other fruits, n.e.c.","2022","2022","7021","Annual value","USD","6160.4","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2022","2022","7021","Annual value","USD","11015.7","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","2022","2022","7021","Annual value","USD","4089.9","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","918","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","1057.5","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2022","2022","7021","Annual value","USD","3485.1","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","01550","Taro","2022","2022","7021","Annual value","USD","4442.9","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","01221","Watermelons","2022","2022","7021","Annual value","USD","1891.4","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","625.7","A","Official figure"
"PP","Producer Prices","540","New Caledonia","5532","Producer Price (USD/tonne)","01540","Yams","2022","2022","7021","Annual value","USD","5756.3","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01341","Apples","2022","2022","7021","Annual value","USD","443.8","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","0115","Barley","2022","2022","7021","Annual value","USD","297.4","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","21170.02","Game meat, fresh, chilled or frozen","2022","2022","7021","Annual value","USD","2359.9","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2022","2022","7021","Annual value","USD","1642.2","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","305.6","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1747.4","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1303.6","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","2006.7","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","2320","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","0117","Oats","2022","2022","7021","Annual value","USD","287.9","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","486.3","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","7021","Annual value","USD","2136.7","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","0141","Soya beans","2022","2022","7021","Annual value","USD","219.3","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2022","2022","7021","Annual value","USD","4526.9","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","313.9","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","01701","Beans, dry","2022","2022","7021","Annual value","USD","953.2","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","01212","Cabbages","2022","2022","7021","Annual value","USD","111","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2022","2022","7021","Annual value","USD","234.3","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2022","2022","7021","Annual value","USD","1680.7","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","01610","Coffee, green","2022","2022","7021","Annual value","USD","2026","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","2022","2022","7021","Annual value","USD","982.2","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","470.9","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","3226.8","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1546.9","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1918.7","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","7021","Annual value","USD","611.8","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","748.9","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","390.3","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","0113","Rice","2022","2022","7021","Annual value","USD","449.6","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","01444","Sesame seed","2022","2022","7021","Annual value","USD","1356.8","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","0114","Sorghum","2022","2022","7021","Annual value","USD","754.3","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","0141","Soya beans","2022","2022","7021","Annual value","USD","1094.1","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","01802","Sugar cane","2022","2022","7021","Annual value","USD","29.3","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","01234","Tomatoes","2022","2022","7021","Annual value","USD","670.5","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2022","2022","7021","Annual value","USD","5863.9","A","Official figure"
"PP","Producer Prices","558","Nicaragua","5532","Producer Price (USD/tonne)","01591","Yautia","2022","2022","7021","Annual value","USD","285.3","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01708","Bambara beans, dry","2022","2022","7021","Annual value","USD","295","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01212","Cabbages","2022","2022","7021","Annual value","USD","137.9","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2022","2022","7021","Annual value","USD","865.7","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2022","2022","7021","Annual value","USD","474.5","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2022","2022","7021","Annual value","USD","174.7","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","7021","Annual value","USD","666.9","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2022","2022","7021","Annual value","USD","590","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01314","Dates","2022","2022","7021","Annual value","USD","795.2","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01233","Eggplants (aubergines)","2022","2022","7021","Annual value","USD","285.4","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01252","Green garlic","2022","2022","7021","Annual value","USD","545.1","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","2022","2022","7021","Annual value","USD","312.6","A","Official figure"
